,id,title,releaseStatus,type,runtimeSeconds,rating,ratingCount,genres,description,duration,releaseYear,countriesOfOrigin,directors,writers,cast,suggestionsID,suggestionsTitle,keywords,quotes,imageUrl
193,tt10048342,The Queen's Gambit,True,movie,3600,8.5,605851,Drama,"Orphaned at the tender age of nine, prodigious introvert Beth Harmon discovers and masters the game of chess in 1960s USA. But child stardom comes at a price.",1h,2020.0,United States,,,"Anya Taylor-Joy:,:Chloe Pirrie:,:Bill Camp:,:Marcin Dorocinski:,:Marielle Heller:,:Thomas Brodie-Sangster:,:Moses Ingram:,:Harry Melling:,:Isla Johnston:,:Janina Elkin:,:Matthew Dennis Lewis:,:Russell Dennis Lewis:,:Patrick Kennedy:,:Christiane Seidel:,:Jacob Fortune-Lloyd:,:Akemnji Ndifornyen:,:Annabeth Kelly:,:Dolores Carbonari","tt13443470:,:tt1475582:,:tt4574334:,:tt7366338:,:tt2442560:,:tt2085059:,:tt7767422:,:tt0944947:,:tt3581920:,:tt6468322:,:tt10919420:,:tt0108778","Wednesday:,:Sherlock:,:Stranger Things:,:Chernobyl:,:Peaky Blinders:,:Black Mirror:,:Sex Education:,:Game of Thrones:,:The Last of Us:,:Money Heist:,:Squid Game:,:Friends","addiction:,:chess:,:female protagonist:,:1950s:,:1960s",Anger's a potent spice. A pinch wakes you up. Too much dulls your senses.,https://m.media-amazon.com/images/M/MV5BMmRlNjQxNWQtMjk1OS00N2QxLTk0YWQtMzRhYjY5YTFhNjMxXkEyXkFqcGc@._V1_.jpg
194,tt13868972,Rocket Boys,True,movie,2700,8.9,19224,"Drama:,:History","The story of two extraordinary men, Dr. Homi Jehangir Bhabha and Dr. Vikram Ambalal Sarabhai, who created history while building India's future.",45m,2022.0,India,,,"Jim Sarbh:,:Saba Azad:,:Regina Cassandra:,:Mark Bennington:,:Ishwak Singh:,:Dibyendu Bhattacharya:,:Vinita Venugopal:,:Namit Das:,:Arjun Radhakrishnan:,:K.C. Shankar:,:Charu Shankar:,:Emily R. Acland:,:Monisha Advani:,:Ashmita Meghrajani:,:Rajiv Kachroo:,:Darius Shroff:,:Rajit Kapoor:,:Neha Chauhan","tt14392248:,:tt9544034:,:tt9432978:,:tt12392504:,:tt4742876:,:tt12004706:,:tt0158417:,:tt11912196:,:tt1518542:,:tt11854694:,:tt6077448:,:tt0081846","Aspirants:,:The Family Man:,:Kota Factory:,:Scam 1992: The Harshad Mehta Story:,:TVF Pitchers:,:Panchayat:,:Mahabharat:,:Asur: Welcome to Your Dark Side:,:Sarabhai V/S Sarabhai:,:Special OPS:,:Sacred Games:,:Cosmos","scientist:,:epic history:,:indian historical setting:,:indian history:,:contemporary historical setting",,https://m.media-amazon.com/images/M/MV5BNGI4Mzc5YjItMTkwMC00YTY4LTg0ZjgtMTk5N2EyM2RlYTM2XkEyXkFqcGc@._V1_.jpg
195,tt0487831,The IT Crowd,True,movie,1500,8.5,169895,Comedy,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie.",25m,2006.0,United Kingdom,,,"Chris O'Dowd:,:Richard Ayoade:,:Katherine Parkinson:,:Matt Berry:,:Christopher Morris:,:Noel Fielding:,:Graham Linehan:,:Tom Binns:,:Lewis Macleod:,:Belinda Stewart-Wilson:,:Peter Serafinowicz:,:Gemma Chan:,:Cordelia Bugeja:,:Togo Igawa:,:John Willie Hopkins:,:Dolly Wells:,:Pete Deagle:,:Ben Moor","tt0111958:,:tt0262150:,:tt0290978:,:tt1266020:,:tt0387764:,:tt0149460:,:tt0367279:,:tt0187664:,:tt0092324:,:tt0096548:,:tt0088484:,:tt1486217","Father Ted:,:Black Books:,:The Office:,:Parks and Recreation:,:Peep Show:,:Futurama:,:Arrested Development:,:Spaced:,:Blackadder the Third:,:Blackadder Goes Forth:,:Blackadder II:,:Archer","it support:,:on the spectrum:,:large corporation:,:nerd:,:female boss","Hello, IT. Have you tried turning it off and on again?",https://m.media-amazon.com/images/M/MV5BNzkwNjJhZWYtZTRiNi00YWYzLTg3MzMtN2Y3OTllZmFmYTg0XkEyXkFqcGc@._V1_.jpg
196,tt6108262,Black Sun,True,movie,3600,8.8,13226,"Crime:,:Drama:,:Thriller","A historical fiction drama and thriller set in the turbulent period of the late 1920s in the Balkans as a place where high politics, local interests, capital and crime all merge together.",1h,2017.0,Serbia,,,"Andrija Kuzmanovic:,:Marija Bergam:,:Dragan Bjelogrlic:,:Jovana Stojiljkovic:,:Nenad Jezdic:,:Gordan Kicic:,:Goran Bogdan:,:Aleksandar Gligoric:,:Nebojsa Dugalic:,:Aleksandar Stojkovic:,:Slobodan 'Boda' Ninkovic:,:Branimir Brstina:,:Marko Zivic:,:Milos Samolov:,:Srdjan 'Zika' Todorovic:,:Toni Mihajlovski:,:Petre Arsovski:,:Vojislav 'Voja' Brajovic","tt1043822:,:tt9170318:,:tt1634013:,:tt10078462:,:tt5907796:,:tt10927414:,:tt8737152:,:tt10952900:,:tt4269716:,:tt2571774:,:tt21987088:,:tt11173328","Vratice se rode:,:Besa: Blood Oath:,:Montevideo: Taste of a Dream:,:Civil Servant:,:Ubice mog oca:,:Tajkun:,:Toma:,:Juzni vetar:,:Umbre:,:Africa:,:Deca zla:,:Crna svadba","yugoslavia:,:police:,:secret society:,:conspiracy:,:nudity",,https://m.media-amazon.com/images/M/MV5BYzMwMTY3NzktNGE0NC00MjJiLWIyNzMtNGY2MDU5ZTgyMDAyXkEyXkFqcGc@._V1_.jpg
197,tt0237123,Coupling,True,movie,1800,8.5,49022,"Comedy:,:Romance",Six best friends talk about all aspects of sex and relationships on their never-ending quest to find true love.,30m,2000.0,United Kingdom,,,"Jack Davenport:,:Gina Bellman:,:Sarah Alexander:,:Kate Isitt:,:Ben Miles:,:Richard Coyle:,:Richard Mylan:,:Lou Gish:,:Olivia Caffrey:,:Mariella Frostrup:,:Lloyd Owen:,:Elizabeth Marmur:,:Emilia Fox:,:Adam Astill:,:Michael Price:,:Amanda Abbington:,:William Scott-Masson:,:Raji James","tt0096548:,:tt0072500:,:tt1806234:,:tt2571774:,:tt0098769:,:tt0380136:,:tt0187664:,:tt0296310:,:tt1533395:,:tt0081834:,:tt0063929:,:tt4934214","Blackadder Goes Forth:,:Fawlty Towers:,:Human Planet:,:Africa:,:The Civil War:,:QI:,:Spaced:,:The Blue Planet:,:Life:,:Das Boot:,:Monty Python's Flying Circus:,:Taskmaster","sex:,:friendship:,:boyfriend girlfriend relationship:,:couple:,:british comedy","When God made the arse, he didn't say, 'Hey, it's just your basic hinge, let's knock off early.' He said, 'Behold ye angels, I have created the arse. Throughout the ages to come, men and women shall grab hold of these, and shout my name!",https://m.media-amazon.com/images/M/MV5BM2EzMTA4MjgtOTBiYS00NGI2LWJhYTQtYWUzZDI2YjI2NTJlXkEyXkFqcGc@._V1_.jpg
198,tt14452776,The Bear,True,movie,2040,8.5,264915,"Comedy:,:Drama",A young chef from the fine dining world returns to Chicago to run his family's sandwich shop.,34m,2022.0,United States,,,"Jeremy Allen White:,:Ayo Edebiri:,:Liza Colón-Zayas:,:Ebon Moss-Bachrach:,:Lionel Boyce:,:Abby Elliott:,:Matty Matheson:,:Edwin Lee Gibson:,:Corey Hendrix:,:Richard Esteras:,:Jose M. Cervantes:,:Oliver Platt:,:Ricky Staffieri:,:Molly Gordon:,:Chris Witaske:,:Carmen Christopher:,:Christopher Zucchero:,:Robert Townsend","tt3581920:,:tt2788316:,:tt7660850:,:tt10986410:,:tt1586680:,:tt11198330:,:tt1190634:,:tt12637874:,:tt10048342:,:tt0386676:,:tt11691774:,:tt7366338","The Last of Us:,:Shōgun:,:Succession:,:Ted Lasso:,:Shameless:,:House of the Dragon:,:The Boys:,:Fallout:,:The Queen's Gambit:,:The Office:,:Only Murders in the Building:,:Chernobyl","chef:,:chicago illinois:,:family business:,:restaurant kitchen:,:cousin cousin relationship",,https://m.media-amazon.com/images/M/MV5BZjE0MjBkNWMtOGUzZS00MzMyLTgwYjgtNTBkZWQ5YWRlMmM1XkEyXkFqcGc@._V1_.jpg
199,tt5189670,Making a Murderer,True,movie,3600,8.5,105560,"Documentary:,:Crime","Filmed over a 10-year period, Steven Avery, a DNA exoneree who, while in the midst of exposing corruption in local law enforcement, finds himself the prime suspect in a grisly new crime.",1h,2015.0,United States,,,"Steven Avery:,:Dolores Avery:,:Laura Nirider:,:Allan Avery:,:Dean Strang:,:Jerry Buting:,:Kathleen Zellner:,:Barb Tadych:,:Ken Kratz:,:Brendan Dassey:,:Len Kachinsky:,:Kim Ducat:,:Steven Drizin:,:Sandra Greenman:,:Stephen Glynn:,:Chuck Avery:,:Robert Dvorak:,:Peter Dassey","tt4299972:,:tt0388644:,:tt11318602:,:tt8342862:,:tt11823076:,:tt6792200:,:tt7768848:,:tt13651632:,:tt8052768:,:tt11822998:,:tt8420184:,:tt0296310","The Jinx: The Life and Deaths of Robert Durst:,:The Staircase:,:Don't F**k with Cats: Hunting an Internet Killer:,:Evil Genius: The True Story of America's Most Diabolical Bank Heist:,:Tiger King:,:The Keepers:,:Wild Wild Country:,:Night Stalker: The Hunt for a Serial Killer:,:Convicting a Murderer:,:The Trials of Gabriel Fernandez:,:The Last Dance:,:The Blue Planet","small town:,:police corruption:,:justice system:,:archive footage:,:bias",Reasonable doubt is for the innocent.,https://m.media-amazon.com/images/M/MV5BMTg4Mjc1NjE4Ml5BMl5BanBnXkFtZTgwMjk2NjA1NjM@._V1_.jpg
200,tt4158110,Mr. Robot,True,movie,2700,8.5,437191,"Crime:,:Drama:,:Thriller","Elliot, a brilliant but unstable cyber-security engineer and vigilante hacker, becomes a key figure in a complex game of global chaos when he and his shadowy allies try to take down the corrupt corporation his company is paid to p...",45m,2015.0,United States,,,"Rami Malek:,:Christian Slater:,:Carly Chaikin:,:Martin Wallström:,:Portia Doubleday:,:Michael Cristofer:,:Grace Gummer:,:BD Wong:,:Stephanie Corneliussen:,:Vaishnavi Sharma:,:Gloria Reuben:,:Sunita Mani:,:Azhar Khan:,:Joey Bada$$:,:Omar Metwally:,:Michael Drayer:,:Michel Gill:,:Jeremy Holm","tt5753856:,:tt2243973:,:tt2085059:,:tt1475582:,:tt3032476:,:tt2442560:,:tt1856010:,:tt0903747:,:tt0475784:,:tt7366338:,:tt2707408:,:tt10048342","Dark:,:Hannibal:,:Black Mirror:,:Sherlock:,:Better Call Saul:,:Peaky Blinders:,:House of Cards:,:Breaking Bad:,:Westworld:,:Chernobyl:,:Narcos:,:The Queen's Gambit","social anxiety disorder:,:hacking:,:hacker:,:multiple personality disorder:,:drug addict","The world is a dangerous place, Elliott, not because of those who do evil, but because of those who look on and do nothing.",https://m.media-amazon.com/images/M/MV5BOTg4NTBiZDAtZTc0YS00NzZlLTg4Y2ItNGQ3M2ZlMDM5MWQzXkEyXkFqcGc@._V1_.jpg
201,tt4236770,Yellowstone,True,movie,3600,8.6,264894,"Drama:,:Western",A ranching family in Montana faces off against others encroaching on their land.,1h,2018.0,United States,,,"Kevin Costner:,:Luke Grimes:,:Kelly Reilly:,:Wes Bentley:,:Cole Hauser:,:Kelsey Asbille:,:Brecken Merrill:,:Jefferson White:,:Gil Birmingham:,:Forrie J. Smith:,:Denim Richards:,:Ian Bohen:,:Mo Brings Plenty:,:Jake Ream:,:Ryan Bingham:,:Jen Landon:,:Wendy Moniz:,:Ethan Lee","tt13991232:,:tt18335752:,:tt14186672:,:tt0944947:,:tt3581920:,:tt1520211:,:tt0141842:,:tt9288030:,:tt13111078:,:tt0903747:,:tt4574334:,:tt13918776","1883:,:1923:,:Landman:,:Game of Thrones:,:The Last of Us:,:The Walking Dead:,:The Sopranos:,:Reacher:,:Lioness:,:Breaking Bad:,:Stranger Things:,:The Night Agent","ranch:,:widower:,:family patriarch:,:native american:,:cowboy hat",,https://m.media-amazon.com/images/M/MV5BYzE2ODQ0NmQtYmMxMS00MGRlLTgwOGEtYjRkN2FkYmZlN2JlXkEyXkFqcGc@._V1_.jpg
202,tt1534360,Ezel,True,movie,5400,8.6,40078,"Crime:,:Drama:,:Thriller","Betrayed by his trusted friends and the woman he loved, Ömer Uçar returns as Ezel to exact his vengeance.",1h 30m,2009.0,Turkey,,,"Kenan Imirzalioglu:,:Cansu Dere:,:Yigit Özsener:,:Baris Falay:,:Bade Iscil:,:Sarp Akkaya:,:Bayazit Gülercan:,:Ipek Bilgin:,:Nurhan Özenen:,:Baris Serma:,:Ataberk Ural:,:Tuncel Kurtiz:,:Burçin Terzioglu:,:Riza Kocaoglu:,:Salih Kalyon:,:Kemal Uçar:,:Levent Can:,:Mert Akbas","tt0421384:,:tt1795096:,:tt1831164:,:tt7920978:,:tt6051216:,:tt0421291:,:tt13675832:,:tt2339608:,:tt1286677:,:tt2050064:,:tt0426672:,:tt4343334","The Valley of the Wolves:,:Behzat Ç: An Ankara Detective Story:,:Leyla and Mecnun:,:Persona:,:Insider:,:Avrupa Yakasi:,:As If:,:Karadayi:,:Forbidden Love:,:Kuzey Güney:,:Deli Yürek:,:For My Son","prison:,:istanbul turkey:,:offscreen rape:,:son:,:violence",,https://m.media-amazon.com/images/M/MV5BY2VhYTA5YjMtNDBjZS00NTU3LTk1YWEtZGI0NDcxMTEyYjIyXkEyXkFqcGc@._V1_.jpg
203,tt0129690,I'm Alan Partridge,True,movie,1800,8.6,23010,Comedy,"A failed television presenter, now presenting a programme on local desperately tries to revive his broadcasting career.",30m,1997.0,United Kingdom,,,"Steve Coogan:,:Simon Greenall:,:Felicity Montagu:,:Phil Cornwell:,:Andrew Burt:,:Amelia Bullmore:,:Barbara Durkin:,:Sally Phillips:,:James Lance:,:Tim Dantay:,:David Schneider:,:Simon Ludders:,:Danny Cunningham:,:Terence Booth:,:Michael Wardle:,:Peter Baynham:,:Polly Kemp:,:Rob Brydon","tt1923623:,:tt0108828:,:tt0111958:,:tt0072500:,:tt0081912:,:tt0096548:,:tt0118273:,:tt0387764:,:tt0187664:,:tt0290978:,:tt0092324:,:tt0088484","Mid Morning Matters with Alan Partridge:,:Knowing Me, Knowing You with Alan Partridge:,:Father Ted:,:Fawlty Towers:,:Only Fools and Horses:,:Blackadder Goes Forth:,:Brass Eye:,:Peep Show:,:Spaced:,:The Office:,:Blackadder the Third:,:Blackadder II","sitcom:,:satire:,:british comedy:,:alan partridge character:,:cringe comedy",You work in a petrol station Michael. It's not the Gulf War. Which ironically is like a large petrol station.,https://m.media-amazon.com/images/M/MV5BYTBlYWQyZjEtODk2OC00Y2NlLTllMWUtMTI2OWYyZWU5OWI1XkEyXkFqcGc@._V1_.jpg
204,tt4082744,Detectorists,True,movie,1800,8.6,23547,Comedy,"The lives of two eccentric metal detectorists, who spend their days plodding along ploughed tracks and open fields, hoping to disturb the tedium by unearthing the fortune of a lifetime.",30m,2014.0,United Kingdom,,,"Mackenzie Crook:,:Toby Jones:,:Rachael Stirling:,:Gerard Horan:,:Pearce Quigley:,:Divian Ladwa:,:Laura Checkley:,:Sophie Thompson:,:Orion Ben:,:Aimee-Ffion Edwards:,:Simon Farnaby:,:Paul Casar:,:Alexa Davies:,:Lucy Benjamin:,:Rebecca Callard:,:Jacob Hill:,:Daniel Donskoy:,:Isabella Hill","tt1806234:,:tt0081834:,:tt0072500:,:tt0459159:,:tt0063929:,:tt0187664:,:tt0086831:,:tt4934214:,:tt0092324:,:tt0071075:,:tt0081912:,:tt0353049","Human Planet:,:Das Boot:,:Fawlty Towers:,:The Thick of It:,:Monty Python's Flying Circus:,:Spaced:,:Yes, Prime Minister:,:Taskmaster:,:Blackadder the Third:,:The World at War:,:Only Fools and Horses:,:Chappelle's Show","british comedy:,:archaeologist:,:metal detectorist:,:metal detector:,:conversation",,https://m.media-amazon.com/images/M/MV5BNGRjYzhmOTgtMDNlNy00YjJlLWI1MDAtMjAyMDRlMjE5OGNkXkEyXkFqcGc@._V1_.jpg
205,tt0278238,Samurai Jack,True,movie,1380,8.5,62809,"Animation:,:Action:,:Adventure","A samurai, sent through time, fights to return home and save the world.",23m,2001.0,United States,,,"Phil LaMarr:,:Mako:,:Kevin Michael Richardson:,:Jeff Bennett:,:Grey Griffin:,:Tara Strong:,:Tom Kenny:,:Daran Norris:,:Greg Baldwin:,:John DiMaggio:,:Jennifer Hale:,:Dee Bradley Baker:,:Sab Shimono:,:Richard McGonagle:,:Lauren Tom:,:Keone Young:,:Rob Paulsen:,:Clyde Kusatsu","tt10332508:,:tt4176340:,:tt1641384:,:tt0121220:,:tt0213338:,:tt1486217:,:tt0149460:,:tt6769208:,:tt0417373:,:tt0081846:,:tt3398228:,:tt0423731","Primal:,:Samurai Jack: The Premiere Movie:,:Young Justice:,:Dragon Ball Z:,:Cowboy Bebop:,:Archer:,:Futurama:,:Blue Planet II:,:The Venture Bros.:,:Cosmos:,:BoJack Horseman:,:Samurai Champloo","samurai:,:sword:,:villain:,:quest:,:time travel","Long ago in a distant land, I, Aku, the shape shifting master of darkness, unleashed an unspeakable evil. But a foolish samurai warrior wielding a magic sword stepped forth to oppose me. Before the final blow was struck, I tore open a portal in time, and flung him into the future where my evil is law. Now the fool seeks to return to the past and undo the future that is Aku.",https://m.media-amazon.com/images/M/MV5BNjU4ZmVhZGMtNTU4Yy00YmZhLTlmOGQtNGMwMTcwNTEyZjQ0XkEyXkFqcGc@._V1_.jpg
206,tt2100976,Impractical Jokers,True,movie,1800,8.6,48654,"Comedy:,:Reality-TV","Q, Sal, Joe and Murr are real-life best friends who love challenging each other to the most outrageous dares and stunts ever caught on hidden camera.",30m,2011.0,United States,,,"James Murray:,:Brian Quinn:,:Sal Vulcano:,:Joe Gatto:,:Casey Jost:,:Cole Weber:,:Daniel Cast:,:Rob Emmer:,:John Szeluga:,:Johnna Scrabis:,:Chavon Deberry:,:Joe Imburgio:,:Joey Fatone:,:Drew Patterson:,:Simmy Kustanowitz:,:Frank Contacessa:,:Bill St. James:,:Phoebe Stonebraker","tt0163507:,:tt0096697:,:tt0121955:,:tt0081912:,:tt9208444:,:tt4934214:,:tt1628033:,:tt0098904:,:tt0296310:,:tt2297757:,:tt1266020:,:tt2244495","Whose Line Is It Anyway?:,:The Simpsons:,:South Park:,:Only Fools and Horses:,:Impractical Jokers: The Movie:,:Taskmaster:,:Top Gear:,:Seinfeld:,:The Blue Planet:,:Nathan for You:,:Parks and Recreation:,:The Eric Andre Show","hidden camera reality tv:,:2010s:,:2020s:,:21st century:,:cringe comedy","Warning, the following program contains scenes of graphic stupidity among lifelong friends who compete to embarrass each other.",https://m.media-amazon.com/images/M/MV5BYjViMmNjNWQtNGY1Ni00ODZmLTk5YTctNGY5YzM5NjM0NDQ3XkEyXkFqcGc@._V1_.jpg
207,tt3428912,Happy Valley,True,movie,3600,8.5,68799,"Crime:,:Drama:,:Thriller",Yorkshire-based crime drama centering on the personal and professional life of Police Sergeant Catherine Cawood.,1h,2014.0,United Kingdom,,,"Sarah Lancashire:,:Siobhan Finneran:,:James Norton:,:Rhys Connah:,:Charlie Murphy:,:Shane Zaza:,:Ishia Bennison:,:Rick Warden:,:George Costigan:,:Karl Davies:,:Derek Riddell:,:Con O'Neill:,:Mete Dursun:,:Vincent Franklin:,:Chord Melodic:,:Susan Lynch:,:Jill Baker:,:Mark Stanley","tt2303687:,:tt2249364:,:tt4192812:,:tt2294189:,:tt1474684:,:tt2396135:,:tt2701582:,:tt14466018:,:tt1733785:,:tt28020183:,:tt2216156:,:tt1637727","Line of Duty:,:Broadchurch:,:Unforgotten:,:The Fall:,:Luther:,:Shetland:,:Endeavour:,:Blue Lights:,:The Bridge:,:A Little Life:,:Last Tango in Halifax:,:The Killing","british police:,:ex convict:,:grandmother grandson relationship:,:sister sister relationship:,:female protagonist",,https://m.media-amazon.com/images/M/MV5BNWEzMmI5YjgtMWE3Zi00Y2U4LWE0ODQtYjU4NGJjYzU0Nzc1XkEyXkFqcGc@._V1_.jpg
208,tt0187664,Spaced,True,movie,1500,8.5,59323,Comedy,"Friends Tim and Daisy, 20-something North Londoners with uncertain futures, must pretend to be a couple to live in the only apartment they can afford.",25m,1999.0,United Kingdom,,,"Simon Pegg:,:Jessica Hynes:,:Julia Deakin:,:Nick Frost:,:Mark Heap:,:Katy Carmichael:,:Aida the Dog:,:Lucy Akhurst:,:Anna Wilson-Jones:,:Bill Bailey:,:James Lance:,:Peter Serafinowicz:,:Clive Russell:,:Sally Grace:,:Rowena Cooper:,:Michael Smiley:,:Gemma Padley:,:Jonathan Ryland","tt0129690:,:tt0072500:,:tt0487831:,:tt0111958:,:tt0118273:,:tt0096548:,:tt0380136:,:tt0262150:,:tt0092324:,:tt0088484:,:tt0387764:,:tt1143914","I'm Alan Partridge:,:Fawlty Towers:,:The IT Crowd:,:Father Ted:,:Brass Eye:,:Blackadder Goes Forth:,:QI:,:Black Books:,:Blackadder the Third:,:Blackadder II:,:Peep Show:,:Spaced","domestic comedy:,:sitcom comedy:,:quirky comedy:,:1990s:,:21st century","I'm an Artist:,:What sort of thing?:,:Pain... Fear... Anger... Aggression...:,:Watercolours?",https://m.media-amazon.com/images/M/MV5BNjcwN2JiOGUtNDJkNy00NjVmLWIyYzctZDU4YWFlNjRlZmJlXkEyXkFqcGc@._V1_.jpg
209,tt12343534,Jujutsu Kaisen,True,movie,1440,8.5,146209,"Animation:,:Action:,:Adventure",A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.,24m,2020.0,"Japan:,:United States",,,"Adam McArthur:,:Jun'ya Enoki:,:Yuma Uchida:,:Yûichi Nakamura:,:Asami Seto:,:Nobunaga Shimazaki:,:Robbie Daymond:,:Takahiro Sakurai:,:Kenjirô Tsuda:,:Lex Lang:,:Mikako Komatsu:,:Tomokazu Seki:,:Jun'ichi Suwabe:,:Mitsuo Iwata:,:Kaiji Tang:,:Shigeru Chiba:,:Takaya Kuroda:,:Kotono Mitsuishi","tt9335498:,:tt14331144:,:tt13616990:,:tt0877057:,:tt2098220:,:tt2560140:,:tt10233448:,:tt0988824:,:tt0409591:,:tt5626028:,:tt1355642:,:tt30217403","Demon Slayer: Kimetsu no Yaiba:,:Jujutsu Kaisen 0:,:Chainsaw Man:,:Death Note:,:Hunter x Hunter:,:Attack on Titan:,:Vinland Saga:,:Naruto: Shippuden:,:Naruto:,:My Hero Academia:,:Fullmetal Alchemist: Brotherhood:,:Dandadan","based on manga:,:adult animation:,:fight:,:2d animation:,:shounen",,https://m.media-amazon.com/images/M/MV5BNmI1MmYxNWQtY2E5NC00ZTlmLWIzZGEtNzM1YmE3NDA5NzhjXkEyXkFqcGc@._V1_.jpg
210,tt0403778,Long Way Round,True,movie,2700,8.6,16113,"Documentary:,:Adventure","Ewan McGregor and Charley Boorman embark on a grueling quest to motorbike from London to New York. Going east through Europe, Asia and then to Alaska, they experience different cultures and have to overcome the elements and advers...",45m,2004.0,United Kingdom,,,"Ewan McGregor:,:Charley Boorman:,:David Alexanian:,:Claudio von Planta:,:Russ Malkin:,:Jimmy Simak:,:Eve Mavrakis:,:Olly Boorman:,:Doone Boorman:,:Kinvara Boorman:,:Jim McGregor:,:John Boorman:,:Carol McGregor:,:Christel Kruse Boorman:,:Daisy Boorman:,:Margrit von Planta:,:Natalie Portman:,:Paul Teutul Sr.","tt0959858:,:tt12824922:,:tt0487851:,:tt2571774:,:tt1291484:,:tt2092588:,:tt1806234:,:tt3351392:,:tt9735318:,:tt1508238:,:tt1533395:,:tt6769208","Long Way Down:,:Long Way Up:,:Race to Dakar:,:Africa:,:Charley Boorman: Ireland to Sydney by Any Means:,:Frozen Planet:,:Human Planet:,:Long Way Down:,:The Beatles: Get Back:,:Apocalypse: The Second World War:,:Life:,:Blue Planet II","travel:,:motorcycle:,:journey:,:riding a motorcycle:,:kyiv ukraine","Where in this place called White Horse... maybe it's not called White Horse.:,:Charley.:,:Yeah?:,:Where are we?:,:In a motel.:,:No, what's the name of the town?:,:Uh... something donkey. Isn't it? Slim's Donkey or Knuckle Donkey? Starving Donkey! Ur... I donno.:,:Ok, the upshot is we have no idea where we are. Can't remember the name of the town that we're in. Oh! It might be on the receipt.:,:Hungry Horse!",https://m.media-amazon.com/images/M/MV5BMzI5MGJjODAtZjQzNy00MmU1LWE2MTAtNDM4NmFmNzNkZDFkXkEyXkFqcGc@._V1_.jpg
211,tt1442449,Spartacus,True,movie,3600,8.5,265065,"Action:,:Adventure:,:Biography","The life of Spartacus, the gladiator who led a rebellion against the Romans. From his time as an ally of the Romans, to his betrayal and becoming a gladiator, to the rebellion he leads and its ultimate outcome.",1h,2010.0,United States,,,"Andy Whitfield:,:Lucy Lawless:,:Manu Bennett:,:Daniel Feuerriegel:,:Peter Mensah:,:Nick E. Tarabay:,:Viva Bianca:,:Liam McIntyre:,:Pana Hema Taylor:,:Cynthia Addai-Robinson:,:Dustin Clare:,:Heath Jones:,:Katrina Law:,:Ellen Hollman:,:Barry Duffield:,:Kelvin Taylor:,:John Hannah:,:Craig Parker","tt1758429:,:tt0384766:,:tt29921437:,:tt2306299:,:tt3119226:,:tt1124373:,:tt2375692:,:tt4586504:,:tt4179452:,:tt0361240:,:tt2707408:,:tt0185906","Spartacus: Gods of the Arena:,:Rome:,:Spartacus: House of Ashur:,:Vikings:,:Spartacus: Vengeance Unleashed:,:Sons of Anarchy:,:Black Sails:,:The Spartacus Legacy:,:The Last Kingdom:,:Spartacus:,:Narcos:,:Band of Brothers","female nudity:,:female frontal nudity:,:slave girl:,:rape:,:belief in gods","There are many men in this place that I would see dead. You are not among them.:,:One day you may not have a choice.:,:There is always a choice.",https://m.media-amazon.com/images/M/MV5BNTc4ZjlkNjUtOWZlMS00ODQ0LTg2MWUtMjBkNjMwOTJkOWZmXkEyXkFqcGc@._V1_.jpg
212,tt1710308,Regular Show,True,movie,1380,8.5,64986,"Animation:,:Action:,:Adventure",The surreal misadventures of two best friends - a blue jay and a raccoon - as they seek to liven up their mundane jobs as groundskeepers at the local park.,23m,2010.0,"United States:,:South Korea",,,"J.G. Quintel:,:William Salyers:,:Sam Marin:,:Mark Hamill:,:Roger Craig Smith:,:Minty Lewis:,:Janie Haddad Tompkins:,:Courtenay Taylor:,:Steve Blum:,:Fred Tatasciore:,:John Cygan:,:Ali Hillis:,:Linda Cardellini:,:Jeff Bennett:,:David Kaye:,:Robin Atkin Downes:,:David Ogden Stiers:,:Troy Baker","tt1305826:,:tt1942683:,:tt4920274:,:tt1865718:,:tt3061046:,:tt4839610:,:tt3061050:,:tt0852863:,:tt0760437:,:tt0206512:,:tt3718778:,:tt0220880","Adventure Time:,:The Amazing World of Gumball:,:Regular Show: The Movie:,:Gravity Falls:,:Steven Universe:,:We Bare Bears:,:Clarence:,:Phineas and Ferb:,:Ben 10:,:SpongeBob SquarePants:,:Over the Garden Wall:,:Courage the Cowardly Dog","blue jay:,:park:,:raccoon:,:cartoon network:,:mordecai character",Good show! Jolly good show!,https://m.media-amazon.com/images/M/MV5BNDJlMGI1MDYtZDM0MS00NDYzLWIyMmUtZTY5MjY3MzJiN2QwXkEyXkFqcGc@._V1_.jpg
